date,Open,Close
2022-07-13,19309.71,20230.81
2022-07-14,20230.81,20577.38
2022-07-15,20577.38,20827.27
2022-07-16,20827.27,21199.01
2022-07-17,21199.01,20792.81
2022-07-18,20792.81,22447.39
2022-07-19,22447.39,23399.91
2022-07-20,23399.91,23222.77
2022-07-21,23222.77,23153.54
2022-07-22,23153.54,22686.32
2022-07-23,22686.32,22452.14
2022-07-24,22452.14,22585.4
2022-07-25,22585.4,21305.59
2022-07-26,21305.59,21258.08
2022-07-27,21258.08,22960.19
2022-07-28,22960.19,23855.65
2022-07-29,23855.65,23769.15
2022-07-30,23769.15,23646.03
2022-07-31,23646.03,23308.14
2022-08-01,23308.14,23271.57
2022-08-02,23271.57,22991.49
2022-08-03,22991.49,22825.25
2022-08-04,22825.25,22622.99
2022-08-05,22622.99,23319.22
2022-08-06,23319.22,22956.4
2022-08-07,22956.4,23179.86
2022-08-08,23179.86,23817.72
2022-08-09,23817.72,23156.66
2022-08-10,23156.66,23959.67
2022-08-11,23959.67,23943.36
2022-08-12,23943.36,24412.17
2022-08-13,24412.17,24449.86
2022-08-14,24449.86,24313.71
2022-08-15,24313.71,24101.69
2022-08-16,24101.69,23858.64
2022-08-17,23858.64,23338.03
2022-08-18,23338.03,23201.51
2022-08-19,23201.51,20833.43
2022-08-20,20833.43,21142.06
2022-08-21,21142.06,21514.79
2022-08-22,21514.79,21399.66
2022-08-23,21399.66,21520.62
2022-08-24,21520.62,21369.05
2022-08-25,21369.05,21565.47
2022-08-26,21565.47,20247.99
2022-08-27,20247.99,20038.42
2022-08-28,20038.42,19554.08
2022-08-29,19554.08,20292.37
2022-08-30,20292.37,19813.51
2022-08-31,19813.51,20050.28
2022-09-01,20050.28,20129.93
2022-09-02,20129.93,19957.44
2022-09-03,19957.44,19834.79
2022-09-04,19834.79,20003.46
2022-09-05,20003.46,19793.29
2022-09-06,19793.29,18791.95
2022-09-07,18791.95,19287.52
2022-09-08,19287.52,19321.77
2022-09-09,19321.77,21369.73
2022-09-10,21369.73,21655.13
2022-09-11,21655.13,21836.45
2022-09-12,21836.45,22400.52
2022-09-13,22400.52,20173.77
2022-09-14,20173.77,20233.68
2022-09-15,20233.68,19700.15
2022-09-16,19700.15,19804.02
2022-09-17,19804.02,20118.35
2022-09-18,20118.35,19417.72
2022-09-19,19417.72,19541.28
2022-09-20,19541.28,18879.95
2022-09-21,18879.95,18468.05
2022-09-22,18468.05,19405.96
2022-09-23,19405.96,19291.13
2022-09-24,19291.13,18924.39
2022-09-25,18924.39,18809.94
2022-09-26,18809.94,19230.96
2022-09-27,19230.96,19081.4
2022-09-28,19081.4,19412.67
2022-09-29,19412.67,19593.46
2022-09-30,19593.46,19425.63
2022-10-01,19425.63,19313.96
2022-10-02,19313.96,19058.15
2022-10-03,19058.15,19632.35
2022-10-04,19632.35,20344.58
2022-10-05,20344.58,20160.74
2022-10-06,20160.74,19965.12
2022-10-07,19965.12,19532.81
2022-10-08,19532.81,19419.32
2022-10-09,19419.32,19442.41
2022-10-10,19442.41,19131.36
2022-10-11,19131.36,19058.29
2022-10-12,19058.29,19154.85
2022-10-13,19154.85,19378.91
2022-10-14,19378.91,19182.01
2022-10-15,19182.01,19069.72
2022-10-16,19069.72,19264.26
2022-10-17,19264.26,19550.49
2022-10-18,19550.49,19330.29
2022-10-19,19330.29,19123.89
2022-10-20,19123.89,19043.54
2022-10-21,19043.54,19166.4
2022-10-22,19166.4,19207.57
2022-10-23,19207.57,19572.6
2022-10-24,19572.6,19331.06
2022-10-25,19331.06,20087.18
2022-10-26,20087.18,20776.76
2022-10-27,20776.76,20295.28
2022-10-28,20295.28,20599.89
2022-10-29,20599.89,20820.19
2022-10-30,20820.19,20630.65
2022-10-31,20630.65,20492.56
2022-11-01,20492.56,20480.27
2022-11-02,20480.27,20150.33
2022-11-03,20150.33,20207.99
2022-11-04,20207.99,21150.6
2022-11-05,21150.6,21301.57
2022-11-06,21301.57,20910.59
2022-11-07,20910.59,20593.73
2022-11-08,20593.73,18544.7
2022-11-09,18544.7,15820.02
2022-11-10,15820.02,17559.67
2022-11-11,17559.67,17007.72
2022-11-12,17007.72,16773.9
2022-11-13,16773.9,16307.47
2022-11-14,16307.47,16592.04
2022-11-15,16592.04,16879.14
2022-11-16,16879.14,16648.05
2022-11-17,16648.05,16680.21
2022-11-18,16680.21,16677.95
2022-11-19,16677.95,16683.72
2022-11-20,16683.72,16253.6
2022-11-21,16253.6,15760.19
2022-11-22,15760.19,16198.25
2022-11-23,16198.25,16590.98
2022-11-24,16590.98,16588.46
2022-11-25,16588.46,16508.33
2022-11-26,16508.33,16451.53
2022-11-27,16451.53,16420.87
2022-11-28,16420.87,16207.01
2022-11-29,16207.01,16431.79
2022-11-30,16431.79,17162.35
2022-12-01,17162.35,16978.64
2022-12-02,16978.64,17094.49
2022-12-03,17094.49,16888.31
2022-12-04,16888.31,17111.76
2022-12-05,17111.76,16966.84
2022-12-06,16966.84,17086.52
2022-12-07,17086.52,16837.85
2022-12-08,16837.85,17226.02
2022-12-09,17226.02,17126.85
2022-12-10,17126.85,17129.19
2022-12-11,17129.19,17094.83
2022-12-12,17094.83,17208.66
2022-12-13,17208.66,17775.32
2022-12-14,17775.32,17801.37
2022-12-15,17801.37,17359.21
2022-12-16,17359.21,16658.44
2022-12-17,16658.44,16780.55
2022-12-18,16780.55,16742.74
2022-12-19,16742.74,16442.79
2022-12-20,16442.79,16901.12
2022-12-21,16901.12,16821.13
2022-12-22,16821.13,16816.01
2022-12-23,16816.01,16780.97
2022-12-24,16780.97,16837.16
2022-12-25,16837.16,16829.1
2022-12-26,16829.1,16916.07
2022-12-27,16916.07,16700.54
2022-12-28,16700.54,16540.47
2022-12-29,16540.47,16631.24
2022-12-30,16631.24,16599.47
2022-12-31,16599.47,16531.31
2023-01-01,16531.31,16613.87
2023-01-02,16613.87,16670.08
2023-01-03,16670.08,16670.16
2023-01-04,16670.16,16846.82
2023-01-05,16846.82,16825.87
2023-01-06,16825.87,16946.16
2023-01-07,16946.16,16942.73
2023-01-08,16942.73,17115.81
2023-01-09,17115.81,17179.03
2023-01-10,17179.03,17442.44
2023-01-11,17442.44,17938.0
2023-01-12,17938.0,18849.0
2023-01-13,18849.0,19932.05
2023-01-14,19932.05,20954.52
2023-01-15,20954.52,20878.94
2023-01-16,20878.94,21188.92
2023-01-17,21188.92,21136.12
2023-01-18,21136.12,20678.47
2023-01-19,20678.47,21082.28
2023-01-20,21082.28,22676.2
2023-01-21,22676.2,22789.92
2023-01-22,22789.92,22714.99
2023-01-23,22714.99,22917.47
2023-01-24,22917.47,22637.8
2023-01-25,22637.8,23066.28
2023-01-26,23066.28,23009.15
2023-01-27,23009.15,23077.75
2023-01-28,23077.75,23031.02
2023-01-29,23031.02,23747.26
2023-01-30,23747.26,22833.34
2023-01-31,22833.34,23129.7
2023-02-01,23129.7,23730.52
2023-02-02,23730.52,23470.8
2023-02-03,23470.8,23437.21
2023-02-04,23437.21,23332.1
2023-02-05,23332.1,22940.79
2023-02-06,22940.79,22761.44
2023-02-07,22761.44,23252.78
2023-02-08,23252.78,22961.13
2023-02-09,22961.13,21807.55
2023-02-10,21807.55,21634.86
2023-02-11,21634.86,21862.19
2023-02-12,21862.19,21790.14
2023-02-13,21790.14,21787.77
2023-02-14,21787.77,22208.56
2023-02-15,22208.56,24332.21
2023-02-16,24332.21,23533.22
2023-02-17,23533.22,24578.28
2023-02-18,24578.28,24638.27
2023-02-19,24638.27,24287.53
2023-02-20,24287.53,24838.09
2023-02-21,24838.09,24450.5
2023-02-22,24450.5,24186.92
2023-02-23,24186.92,23941.1
2023-02-24,23941.1,23189.78
2023-02-25,23190.14,23168.68
2023-02-26,23168.68,23557.29
2023-02-27,23557.29,23492.86
2023-02-28,23492.86,23137.23
2023-03-01,23137.23,23642.8
2023-03-02,23642.8,23467.23
2023-03-03,23467.23,22360.92
2023-03-04,22360.92,22353.23
2023-03-05,22353.23,22434.09
2023-03-06,22434.09,22410.79
2023-03-07,22410.79,22201.44
2023-03-08,22201.44,21704.74
2023-03-09,21704.74,20370.48
2023-03-10,20370.48,20206.71
2023-03-11,20206.71,20613.6
2023-03-12,20613.6,22183.71
2023-03-13,22183.71,24207.1
2023-03-14,24207.1,24757.56
2023-03-15,24757.56,24372.11
2023-03-16,24372.11,25049.83
2023-03-17,25049.83,27441.41
2023-03-18,27441.41,26973.46
2023-03-19,26973.46,28040.29
2023-03-20,28040.29,27807.05
2023-03-21,27807.05,28188.11
2023-03-22,28188.11,27316.18
2023-03-23,27316.18,28345.7
2023-03-24,28345.7,27493.01
2023-03-25,27493.01,27492.83
2023-03-26,27492.83,27995.16
2023-03-27,27995.16,27146.01
2023-03-28,27146.01,27266.08
2023-03-29,27266.08,28355.7
2023-03-30,28355.7,28040.71
2023-03-31,28040.71,28474.62
2023-04-01,28474.62,28468.49
2023-04-02,28468.49,28187.85
2023-04-03,28187.85,27809.04
2023-04-04,27809.04,28177.23
2023-04-05,28177.23,28180.06
2023-04-06,28180.06,28043.49
2023-04-07,28043.49,27927.8
2023-04-08,27927.8,27953.93
2023-04-09,27953.93,28340.68
2023-04-10,28340.68,29655.75
2023-04-11,29655.75,30226.45
2023-04-12,30226.45,29905.56
2023-04-13,29905.56,30407.76
2023-04-14,30407.76,30491.71
2023-04-15,30491.71,30321.55
2023-04-16,30321.55,30322.37
2023-04-17,30322.37,29446.34
2023-04-18,29446.34,30395.53
2023-04-19,30395.53,28821.91
2023-04-20,28821.91,28248.11
2023-04-21,28248.11,27261.17
2023-04-22,27261.17,27820.73
2023-04-23,27820.73,27596.85
2023-04-24,27596.85,27520.93
2023-04-25,27520.93,28308.07
2023-04-26,28308.07,28432.89
2023-04-27,28432.89,29483.94
2023-04-28,29483.94,29339.99
2023-04-29,29339.99,29251.2
2023-04-30,29251.2,29236.81
2023-05-01,29236.81,28086.77
2023-05-02,28086.77,28694.7
2023-05-03,28694.7,29041.65
2023-05-04,29041.65,28865.72
2023-05-05,28865.72,29548.51
2023-05-06,29548.51,28943.98
2023-05-07,28943.98,28572.81
2023-05-08,28572.81,27783.42
2023-05-09,27783.42,27680.21
2023-05-10,27680.21,27628.73
2023-05-11,27628.73,26991.62
2023-05-12,26991.62,26807.09
2023-05-13,26807.09,26788.88
2023-05-14,26788.88,26931.44
2023-05-15,26931.44,27176.27
2023-05-16,27176.27,27036.57
2023-05-17,27036.57,27406.21
2023-05-18,27406.21,26823.31
2023-05-19,26823.31,26888.42
2023-05-20,26888.42,27118.54
2023-05-21,27118.54,26755.17
2023-05-22,26755.17,26855.4
2023-05-23,26855.4,27224.7
2023-05-24,27224.7,26326.17
2023-05-25,26326.17,26480.21
2023-05-26,26480.21,26719.7
2023-05-27,26719.7,26872.59
2023-05-28,26872.59,28077.57
2023-05-29,28077.57,27746.07
2023-05-30,27746.07,27703.56
2023-05-31,27703.56,27220.17
2023-06-01,27220.17,26825.73
2023-06-02,26825.73,27251.14
2023-06-03,27251.14,27078.3
2023-06-04,27078.3,27125.24
2023-06-05,27125.24,25740.46
2023-06-06,25740.46,27269.02
2023-06-07,27269.02,26348.91
2023-06-08,26348.91,26509.09
2023-06-09,26509.09,26483.81
2023-06-10,26483.81,25856.18
2023-06-11,25856.18,25937.58
2023-06-12,25937.58,25905.64
2023-06-13,25905.64,25928.94
2023-06-14,25928.94,25125.73
2023-06-15,25125.73,25574.36
2023-06-16,25574.36,26330.59
2023-06-17,26330.59,26510.43
2023-06-18,26510.43,26338.0
2023-06-19,26338.0,26842.09
2023-06-20,26842.09,28319.35
2023-06-21,28319.35,30000.55
2023-06-22,30000.55,29892.81
2023-06-23,29892.81,30705.39
2023-06-24,30705.39,30548.2
2023-06-25,30548.2,30473.64
2023-06-26,30473.64,30271.91
2023-06-27,30271.91,30696.99
2023-06-28,30696.99,30078.9
2023-06-29,30078.9,30447.17
2023-06-30,30447.17,30471.06
2023-07-01,30471.06,30590.76
2023-07-02,30590.76,30617.66
2023-07-03,30617.66,31160.24
2023-07-04,31160.24,30774.39
2023-07-05,30774.39,30503.07
2023-07-06,30503.07,29907.98
2023-07-07,29907.98,30349.69
2023-07-08,30349.69,30294.36
2023-07-09,30294.36,30171.49
2023-07-10,30171.49,30421.04
2023-07-11,30421.04,30626.62
2023-07-12,30626.62,30385.22
2023-07-13,30385.22,31475.78
2023-07-14,31475.78,30331.09
2023-07-15,30331.09,30298.45
2023-07-16,30298.45,30248.17
2023-07-17,30248.17,30147.68
2023-07-18,30147.68,29863.79
2023-07-19,29863.79,29918.6
2023-07-20,29918.6,29809.61
2023-07-21,29809.61,29911.46
2023-07-22,29911.46,29791.61
2023-07-23,29791.61,30085.68
2023-07-24,30085.68,29181.04
2023-07-25,29181.04,29226.63
2023-07-26,29226.63,29352.06
2023-07-27,29352.06,29217.05
2023-07-28,29217.05,29316.82
2023-07-29,29316.82,29358.76
2023-07-30,29358.76,29283.34
2023-07-31,29283.34,29231.47
2023-08-01,29231.47,29699.74
2023-08-02,29699.74,29163.69
2023-08-03,29163.69,29177.75
2023-08-04,29177.75,29078.51
2023-08-05,29078.51,29050.34
2023-08-06,29050.34,29046.16
2023-08-07,29046.16,29182.16
2023-08-08,29182.16,29770.51
2023-08-09,29770.51,29566.47
2023-08-10,29566.47,29428.1
2023-08-11,29428.1,29403.56
2023-08-12,29403.56,29417.08
2023-08-13,29417.08,29281.55
2023-08-14,29281.55,29409.22
2023-08-15,29409.22,29171.23
2023-08-16,29171.23,28702.8
2023-08-17,28702.8,26629.67
2023-08-18,26629.67,26049.69
2023-08-19,26049.69,26095.8
2023-08-20,26095.8,26191.01
2023-08-21,26191.01,26126.18
2023-08-22,26126.18,26043.01
2023-08-23,26043.01,26429.4
2023-08-24,26429.4,26166.22
2023-08-25,26166.22,26051.29
2023-08-26,26051.29,26010.35
2023-08-27,26010.35,26091.32
2023-08-28,26091.32,26106.0
2023-08-29,26106.0,27724.41
2023-08-30,27724.41,27305.41
2023-08-31,27305.41,25937.29
2023-09-01,25937.29,25798.79
2023-09-02,25798.79,25868.56
2023-09-03,25868.56,25971.37
2023-09-04,25971.37,25816.24
2023-09-05,25816.24,25785.01
2023-09-06,25785.01,25751.71
2023-09-07,25751.71,26264.75
2023-09-08,26264.75,25907.13
2023-09-09,25907.13,25898.41
2023-09-10,25898.41,25833.67
2023-09-11,25833.67,25157.07
2023-09-12,25157.07,25840.34
2023-09-13,25840.34,26227.49
2023-09-14,26227.49,26533.66
2023-09-15,26533.66,26605.49
2023-09-16,26605.49,26569.13
2023-09-17,26569.13,26533.12
2023-09-18,26533.12,26767.82
2023-09-19,26767.82,27219.02
2023-09-20,27219.02,27126.4
2023-09-21,27126.4,26567.47
2023-09-22,26567.47,26583.16
2023-09-23,26583.16,26585.41
2023-09-24,26585.41,26261.44
2023-09-25,26261.44,26297.93
2023-09-26,26297.93,26212.59
2023-09-27,26212.59,26360.2
2023-09-28,26360.2,27027.2
2023-09-29,27027.2,26909.4
2023-09-30,26909.4,26964.27
2023-10-01,26964.27,27994.51
2023-10-02,27994.51,27507.22
2023-10-03,27507.22,27428.66
2023-10-04,27428.66,27789.8
2023-10-05,27789.8,27414.59
2023-10-06,27414.59,27946.61
2023-10-07,27946.61,27973.69
2023-10-08,27973.69,27933.57
2023-10-09,27933.57,27598.77
2023-10-10,27598.77,27395.4
2023-10-11,27395.4,26871.21
2023-10-12,26871.21,26756.23
2023-10-13,26756.23,26862.9
2023-10-14,26862.9,26854.52
2023-10-15,26854.52,27177.41
2023-10-16,27177.41,28518.37
2023-10-17,28518.37,28409.46
2023-10-18,28409.46,28328.07
2023-10-19,28328.07,28733.78
2023-10-20,28733.78,29684.37
2023-10-21,29684.37,29924.08
2023-10-22,29924.08,30001.44
2023-10-23,30001.44,33084.08
2023-10-24,33084.08,33923.52
2023-10-25,33923.52,34503.4
2023-10-26,34503.4,34157.06
2023-10-27,34157.06,33907.7
2023-10-28,33907.7,34090.05
2023-10-29,34090.05,34535.38
2023-10-30,34535.38,34494.56
2023-10-31,34494.56,34657.73
2023-11-01,34657.73,35439.76
2023-11-02,35439.76,34947.15
2023-11-03,34947.15,34732.28
2023-11-04,34732.28,35086.09
2023-11-05,35086.09,35039.47
2023-11-06,35039.47,35054.59
2023-11-07,35054.59,35421.85
2023-11-08,35421.85,35638.33
2023-11-09,35638.33,36704.14
2023-11-10,36704.14,37321.51
2023-11-11,37321.51,37142.22
2023-11-12,37142.22,37079.76
2023-11-13,37079.76,36482.51
2023-11-14,36482.51,35551.21
2023-11-15,35551.21,37884.19
2023-11-16,37884.19,36162.42
2023-11-17,36162.42,36626.32
2023-11-18,36626.32,36591.19
2023-11-19,36591.19,37388.64
2023-11-20,37388.64,37476.66
2023-11-21,37476.66,35758.72
2023-11-22,35758.72,37424.2
2023-11-23,37424.2,37299.18
2023-11-24,37299.18,37737.05
2023-11-25,37737.05,37801.92
2023-11-26,37801.92,37460.21
2023-11-27,37460.21,37246.29
2023-11-28,37246.29,37836.63
2023-11-29,37836.63,37861.9
2023-11-30,37861.9,37729.58
2023-12-01,37729.58,38699.84
2023-12-02,38699.84,39469.35
2023-12-03,39469.35,39980.93
2023-12-04,39980.93,41984.41
2023-12-05,41984.41,44089.06
2023-12-06,44089.06,43771.01
2023-12-07,43771.01,43285.02
2023-12-08,43285.02,44186.18
2023-12-09,44186.18,43723.0
2023-12-10,43723.0,43791.67
2023-12-11,43791.67,41235.58
2023-12-12,41235.58,41472.94
2023-12-13,41472.94,42887.55
2023-12-14,42887.55,43030.6
2023-12-15,43030.6,41939.16
2023-12-16,41939.16,42243.26
2023-12-17,42243.26,41349.42
2023-12-18,41349.42,42650.27
2023-12-19,42650.27,42268.08
2023-12-20,42268.08,43669.91
2023-12-21,43669.91,43875.01
2023-12-22,43875.01,44008.04
2023-12-23,44008.04,43732.75
2023-12-24,43732.75,43023.12
2023-12-25,43023.12,43593.79
2023-12-26,43593.79,42517.32
2023-12-27,42517.32,43469.34
2023-12-28,43469.34,42588.94
2023-12-29,42588.94,42073.59
2023-12-30,42073.59,42146.03
2023-12-31,42146.03,42280.14
2024-01-01,42280.14,44197.61
2024-01-02,44197.61,44970.34
2024-01-03,44970.34,42854.08
2024-01-04,42854.08,44194.38
2024-01-05,44194.38,44178.89
2024-01-06,44178.89,43988.33
2024-01-07,43988.33,43950.84
2024-01-08,43950.84,46988.14
2024-01-09,46988.14,46123.0
2024-01-10,46123.0,46667.48
2024-01-11,46667.48,46353.15
2024-01-12,46353.15,42776.42
2024-01-13,42776.42,42839.19
2024-01-14,42839.19,41704.39
2024-01-15,41704.39,42491.26
2024-01-16,42491.26,43130.88
2024-01-17,43130.88,42739.27
2024-01-18,42739.27,41286.68
2024-01-19,41286.68,41625.47
2024-01-20,41625.47,41677.08
2024-01-21,41677.08,41570.17
2024-01-22,41570.17,39523.63
2024-01-23,39523.63,39876.44
2024-01-24,39876.44,40078.62
2024-01-25,40078.62,39941.74
2024-01-26,39941.74,41816.55
2024-01-27,41816.55,42124.02
2024-01-28,42124.02,42028.92
2024-01-29,42028.92,43302.28
2024-01-30,43302.28,42943.64
2024-01-31,42943.64,42555.08
2024-02-01,42555.08,43073.2
2024-02-02,43073.2,43181.71
2024-02-03,43181.71,42999.52
2024-02-04,42999.52,42570.21
2024-02-05,42570.21,42664.56
2024-02-06,42664.56,43091.51
2024-02-07,43091.51,44339.04
2024-02-08,44339.04,45304.61
2024-02-09,45304.61,47154.23
2024-02-10,47154.23,47768.12
2024-02-11,47768.12,48311.16
2024-02-12,48311.16,49942.97
2024-02-13,49942.97,49733.11
2024-02-14,49733.11,51844.19
2024-02-15,51844.19,51934.57
2024-02-16,51934.57,52163.28
2024-02-17,52163.28,51668.78
2024-02-18,51668.78,52139.33
2024-02-19,52139.33,51781.22
2024-02-20,51781.22,52269.59
2024-02-21,52269.59,51854.36
2024-02-22,51854.36,51263.67
2024-02-23,51263.67,50744.07
2024-02-24,50744.07,51574.61
2024-02-25,51574.61,51727.63
2024-02-26,51727.63,54518.58
2024-02-27,54518.58,57071.6
2024-02-28,57071.6,62507.1
2024-02-29,62507.1,61179.58
2024-03-01,61179.58,62431.25
2024-03-02,62431.25,62038.39
2024-03-03,62038.39,63149.43
2024-03-04,63149.43,68338.64
2024-03-05,68338.64,63804.11
2024-03-06,63804.11,66115.57
2024-03-07,66115.57,66928.15
2024-03-08,66928.15,68269.39
2024-03-09,68269.39,68446.32
2024-03-10,68446.32,69023.53
2024-03-11,69023.53,72095.86
2024-03-12,72095.86,71449.5
2024-03-13,71449.5,73118.09
2024-03-14,73118.09,71366.96
2024-03-15,71366.96,69497.39
2024-03-16,69497.39,65260.55
2024-03-17,65260.55,68364.45
2024-03-18,68364.45,67609.44
2024-03-19,67609.44,61924.02
2024-03-20,61924.02,67857.3
2024-03-21,67857.3,65493.22
2024-03-22,65493.22,63816.99
2024-03-23,63816.99,64004.42
2024-03-24,64004.42,67208.33
2024-03-25,67208.33,69892.26
2024-03-26,69892.26,69990.22
2024-03-27,69990.22,69434.46
2024-03-28,69434.46,70789.57
2024-03-29,70789.57,69903.72
2024-03-30,69903.72,69629.99
2024-03-31,69629.99,71312.91
2024-04-01,71312.91,69686.37
2024-04-02,69686.37,65466.81
2024-04-03,65466.81,65986.11
2024-04-04,65986.11,68523.79
2024-04-05,68523.79,67860.53
2024-04-06,67860.53,68913.79
2024-04-07,68913.79,69357.32
2024-04-08,69357.32,71629.36
2024-04-09,71629.36,69129.48
2024-04-10,69129.48,70628.54
2024-04-11,70628.54,70026.43
2024-04-12,70026.43,67158.3
2024-04-13,67158.3,64021.36
2024-04-14,64021.36,65765.64
2024-04-15,65765.64,63447.27
2024-04-16,63447.27,63824.7
2024-04-17,63824.7,61283.74
2024-04-18,61283.74,63511.2
2024-04-19,63511.2,63848.26
2024-04-20,63848.26,64979.21
2024-04-21,64979.21,64955.82
2024-04-22,64955.82,66854.24
2024-04-23,66854.24,66415.06
2024-04-24,66415.06,64263.95
2024-04-25,64263.95,64488.49
2024-04-26,64488.49,63750.63
2024-04-27,63750.63,63434.44
2024-04-28,63434.44,63111.34
2024-04-29,63111.34,63847.54
2024-04-30,63847.54,60633.97
2024-05-01,60633.97,58277.44
2024-05-02,58277.44,59083.85
2024-05-03,59083.85,62917.45
2024-05-04,62917.45,63904.51
2024-05-05,63904.51,64037.5
2024-05-06,64037.5,63168.44
2024-05-07,63168.44,62323.36
2024-05-08,62323.36,61179.81
2024-05-09,61179.81,63077.18
2024-05-10,63077.18,60790.82
2024-05-11,60790.82,60823.19
2024-05-12,60823.19,61459.22
2024-05-13,61459.22,62932.29
2024-05-14,62932.29,61548.48
2024-05-15,61548.48,66245.16
2024-05-16,66245.16,65250.53
2024-05-17,65250.53,67051.35
2024-05-18,67051.35,66927.56
2024-05-19,66927.56,66268.25
2024-05-20,66268.25,71430.23
2024-05-21,71430.23,70141.17
2024-05-22,70141.17,69123.56
2024-05-23,69123.56,67946.35
2024-05-24,67946.35,68548.33
2024-05-25,68548.33,69288.95
2024-05-26,69288.95,68488.29
2024-05-27,68488.29,69386.83
2024-05-28,69386.83,68330.84
2024-05-29,68330.84,67576.81
2024-05-30,67576.81,68346.19
2024-05-31,68346.19,67482.25
2024-06-01,67482.25,67721.6
2024-06-02,67721.6,67738.74
2024-06-03,67738.74,68799.6
2024-06-04,68799.6,70548.51
2024-06-05,70548.51,71117.68
2024-06-06,71117.68,70772.35
2024-06-07,70772.35,69330.51
2024-06-08,69330.51,69303.58
2024-06-09,69303.58,69639.42
2024-06-10,69639.42,69505.57
2024-06-11,69505.57,67319.41
2024-06-12,67319.41,68247.0
2024-06-13,68247.0,66742.54
2024-06-14,66742.54,66006.13
2024-06-15,66006.13,66188.81
2024-06-16,66188.81,66631.59
2024-06-17,66631.59,66481.73
2024-06-18,66481.73,65158.02
2024-06-19,65158.02,64950.82
2024-06-20,64950.82,64847.89
2024-06-21,64847.89,64119.34
2024-06-22,64119.34,64250.18
2024-06-23,64250.18,63181.02
2024-06-24,63181.02,60270.95
2024-06-25,60270.95,61796.56
2024-06-26,61796.56,60824.43
2024-06-27,60824.43,61630.1
2024-06-28,61630.1,60324.3
2024-06-29,60324.3,60905.3
2024-06-30,60905.3,62685.88
2024-07-01,62685.88,62841.27
2024-07-02,62841.27,62044.48
2024-07-03,62044.48,60157.2
2024-07-04,60157.2,57041.11
2024-07-05,57041.11,56646.24
2024-07-06,56646.24,58255.65
2024-07-07,58255.65,55866.6
2024-07-08,55866.6,56709.76
2024-07-09,56709.76,58047.2
2024-07-10,58047.2,57725.78
2024-07-11,57725.78,57348.75
2024-07-12,57348.75,57913.68
2024-07-13,57913.68,59231.06
2024-07-14,59231.06,60818.77
2024-07-15,60818.77,64765.55
2024-07-16,64765.55,65087.61
2024-07-17,65087.61,64096.64
2024-07-18,64096.64,63981.43
2024-07-19,63981.43,66708.49
2024-07-20,66708.49,67163.86
2024-07-21,67163.86,68176.98
2024-07-22,68176.98,67567.71
2024-07-23,67567.71,65939.83
2024-07-24,65939.83,65375.53
2024-07-25,65375.53,65794.0
2024-07-26,65794.0,67925.17
2024-07-27,67925.17,67904.55
2024-07-28,67904.55,68252.75
2024-07-29,68252.75,66782.78
2024-07-30,66782.78,66180.04
2024-07-31,66180.04,64617.83
2024-08-01,64617.83,65300.21
2024-08-02,65300.21,61422.3
2024-08-03,61422.3,60679.28
2024-08-04,60679.28,58135.89
2024-08-05,58135.89,54031.82
2024-08-06,54031.82,56057.67
2024-08-07,56057.67,55130.45
2024-08-08,55130.45,61708.53
2024-08-09,61708.53,60868.88
2024-08-10,60868.88,60940.82
2024-08-11,60940.82,58725.0
2024-08-12,58725.0,59360.89
2024-08-13,59360.89,60609.73
2024-08-14,60609.73,58698.05
2024-08-15,58698.05,57552.92
2024-08-16,57552.92,58893.67
2024-08-17,58893.67,59497.94
2024-08-18,59497.94,58439.22
2024-08-19,58439.22,59464.41
2024-08-20,59464.41,59027.55
2024-08-21,59027.55,61170.8
2024-08-22,61170.8,60387.29
2024-08-23,60387.29,64087.8
2024-08-24,64087.8,64180.77
2024-08-25,64180.77,64264.62
2024-08-26,64264.62,62850.27
2024-08-27,62850.27,59441.73
2024-08-28,59441.73,59043.5
2024-08-29,59043.5,59369.85
2024-08-30,59369.85,59129.05
2024-08-31,59129.05,58989.17
2024-09-01,58989.17,57313.44
2024-09-02,57313.44,59147.8
2024-09-03,59147.8,57481.84
2024-09-04,57481.84,57975.52
2024-09-05,57975.52,56167.4
2024-09-06,56167.4,53954.33
2024-09-07,53954.33,54167.82
2024-09-08,54167.82,54879.33
2024-09-09,54879.33,57056.31
2024-09-10,57056.31,57642.43
2024-09-11,57642.43,57354.27
2024-09-12,57354.27,58140.61
2024-09-13,58140.61,60548.12
2024-09-14,60548.12,60013.26
2024-09-15,60013.26,59139.21
2024-09-16,59139.21,58210.01
2024-09-17,58210.01,60321.59
2024-09-18,60321.59,61775.68
2024-09-19,61775.68,62963.41
2024-09-20,62963.41,63211.47
2024-09-21,63211.47,63363.17
2024-09-22,63363.17,63587.45
2024-09-23,63587.45,63341.97
2024-09-24,63341.97,64276.65
2024-09-25,64276.65,63144.83
2024-09-26,63144.83,65183.68
2024-09-27,65183.68,65790.28
2024-09-28,65790.28,65868.67
2024-09-29,65868.67,65611.98
2024-09-30,65611.98,63314.81
2024-10-01,63314.81,60790.06
2024-10-02,60790.06,60641.8
2024-10-03,60641.8,60746.35
2024-10-04,60746.35,62094.06
2024-10-05,62094.06,62059.19
2024-10-06,62059.19,62821.76
2024-10-07,62821.76,62209.84
2024-10-08,62209.84,62129.17
2024-10-09,62129.17,60585.22
2024-10-10,60585.22,60280.38
2024-10-11,60280.38,62517.42
2024-10-12,62517.42,63197.03
